,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,RestaurantsTakeOut,RestaurantsDelivery,BusinessAcceptsCreditCards,HighPriceRange,OutdoorSeating,RestaurantsReservations,RestaurantsGoodForGroups,HasTV,Alcohol,GoodForKids,Restaurants,Food,Nightlife,Bars,Sandwiches,Pizza,American (New),Breakfast & Brunch,American (Traditional),Coffee & Tea,Italian,Chinese,Fast Food,Burgers,Seafood,Cafes,Mexican,Delis,Event Planning & Services,Salad,Specialty Food,Chicken Wings,Bakeries,Japanese,Asian Fusion,Vegetarian,Caterers,Desserts,Sushi Bars,Mediterranean,Cheesesteaks,Pubs,num_attr_missing,touristy,hipster,romantic,divey,intimate,trendy,upscale,classy,casual,garage,street,validated,lot,valet,days_open,avg_hours_open,yelp_score,zip,median_income,mean_income,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,RestaurantsAttire_other,WiFi_free,WiFi_no,WiFi_paid,HighMedianIncome,HighMeanIncome
52,54,LSdg7x7HhUdvYUevvYVHjQ,Sunoco,3200 Richmond St,Philadelphia,PA,19102.0,39.983319,-75.101136,2.5,8,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,3.1719769464984777,19102.0,110096.0,177851.0,1,0,0,0,0,1,0,1,1
53,55,U30ggGzFpXvc2NZYwOW3qg,Mood Cafe,4618 Baltimore Ave,Philadelphia,PA,19143.0,39.9486639126,-75.2158315415,4.5,458,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,10.0,4.471998925472386,19143.0,37434.0,56396.0,1,0,0,0,0,1,0,0,0
54,56,dE_MaaYrXBAEebtH2u_B-w,Wilson's Market,1337 W Olney Ave,Philadelphia,PA,19141.0,40.0390528,-75.1438169,3.5,13,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13.428571428571429,3.529018252702463,19141.0,36572.0,49039.0,0,0,0,1,0,1,0,0,0
55,57,68ThEdiK0eWCEgGEmV9Tng,Southgate,1801 Lombard St,Philadelphia,PA,19146.0,39.9455687,-75.1717901,4.0,323,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,8.571428571428571,3.9815533911660728,19146.0,77091.0,108126.0,1,0,0,0,0,1,0,1,1
56,58,USyJiGIvZ8fHjRVaVTu1Zw,Tony Jr's,118 S 18th St,Philadelphia,PA,19103.0,39.951157,-75.170714,3.0,71,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,11.014882185523954,3.0915705037996064,19103.0,79110.0,134268.0,1,0,0,0,0,1,0,1,1
57,59,cEG1r9aRMJwmRQVkh7eiJg,Falls Deli,3492 Tilden St,Philadelphia,PA,19129.0,40.0128847,-75.1901845,4.5,31,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,12.5,4.206299840510367,19129.0,72328.0,97886.0,0,0,0,1,1,0,0,1,1
58,60,TttFjRQ-8Iz8by4hsD7iOQ,Angelina's,743 S 8th St,Philadelphia,PA,19147.0,39.940221217,-75.1557966694,4.5,49,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5.0,4.29021417179312,19147.0,86147.0,128426.0,1,0,0,0,1,0,0,1,1
59,61,aurl4I40YVQfQ8loOdgKCg,Crown Fried Chicken,933 N Broad St,Philadelphia,PA,19123.0,39.971145,-75.15902,3.5,11,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,13.285714285714286,3.53133971291866,19123.0,77111.0,106137.0,1,0,0,0,0,1,0,1,1
60,62,di5ihAL9VWoctHelY8kLTQ,Gigi and Big R,38th and Spruce,Philadelphia,PA,19104.0,39.9512903,-75.1992768,4.0,81,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,11.014882185523954,3.934563082347016,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
61,63,Pb5agnsD9EdCl6yuZp2jJA,O Sole Mio,250 Catharine St,Philadelphia,PA,19147.0,39.9378287,-75.1482632,4.5,85,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.666666666666666,4.366499927504712,19147.0,86147.0,128426.0,0,0,0,1,0,1,0,1,1
62,64,Bw0cpnfI-Y9QmjWzqS-oFg,Izumi,1601 E Passyunk Ave,Philadelphia,PA,19148.0,39.929738,-75.1633963,4.0,219,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,5.333333333333333,3.973319711686552,19148.0,60226.0,75581.0,1,0,0,0,1,0,0,0,0
63,65,1w1H1kYUN60zpfdP-0qmGQ,Machismo Burrito Bar,8500 Henry Ave,Philadelphia,PA,19128.0,40.0626011,-75.2372078,3.0,30,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,9.857142857142858,3.1768975641583297,19128.0,76854.0,95665.0,1,0,0,0,0,1,0,1,1
64,66,3VKE0_-KhU_qMYHxcyVcDg,Just To Serve You Too,5132 N 5th St,Philadelphia,PA,19120.0,40.029648,-75.1322934,3.0,68,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,11.014882185523954,3.0949206441825186,19120.0,38996.0,53609.0,1,0,0,0,0,1,0,0,0
65,67,kgMEBZG6rjkGeFzPaIM4MQ,McDonald's,914 S Broad St,Philadelphia,PA,19146.0,39.9394402,-75.1668049,2.0,55,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14.857142857142858,2.3157027945357465,19146.0,77091.0,108126.0,1,0,0,0,1,0,0,1,1
66,68,fKDV_dlDhXd7P5kZi97Kng,The Spot,272 S 20th St,Philadelphia,PA,19103.0,39.9483749,-75.1744886,3.0,80,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,12.785714285714286,3.082803115137942,19103.0,79110.0,134268.0,1,0,0,0,0,1,0,1,1
67,69,XgLrkmIqIrD_pl67lAovEQ,The Bourse,111 S Independence Mall E,Philadelphia,PA,19106.0,39.9498192516,-75.1486551501,2.0,35,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,13.571428571428571,2.4445610780197247,19106.0,116368.0,162885.0,1,0,0,0,1,0,0,1,1
68,70,_IYHl6J9iB3lbeJq27pbsg,Taqueria La Hacienda,4715 N Front St,Philadelphia,PA,19120.0,40.02202,-75.1240606,3.5,10,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,3.532645534290271,19120.0,38996.0,53609.0,1,0,0,0,0,1,0,0,0
69,71,Ryt1Fhgz7sixMQSJiLyP_g,Zocalo,3600 Lancaster Ave,Philadelphia,PA,19104.0,39.9584222,-75.1938661,2.5,59,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,12.0,2.7025136003146097,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
70,72,B6qHZCAs7Nka-1zdjCzAIQ,Butter's Soul Food,2730 W Girard Ave,Philadelphia,PA,19130.0,39.9741307,-75.1815903,3.0,77,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,8.333333333333334,3.0855328881644675,19130.0,88858.0,121662.0,1,0,0,0,0,1,0,1,1
71,73,KAZ2Z3831eb5lHtUDKa8kA,Saladworks,"2955 Market St, Ste 221",Philadelphia,PA,19104.0,39.9557501,-75.1819889,3.5,8,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8.928571428571429,3.535613310134841,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
72,74,cLlBDZxYJ1dt1JgMuZnXew,Olly,700 S 5th St,Philadelphia,PA,19147.0,39.9408776,-75.1511064,4.0,51,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,10.0,3.904361428045639,19147.0,86147.0,128426.0,0,0,0,1,0,1,0,1,1
73,75,V5KiEoH4E86GA2S3RQkf1g,Spice Grill,3447-61 Richmond St,Philadelphia,PA,19134.0,39.9862724,-75.094699,3.5,12,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11.0,3.530134339344866,19134.0,34374.0,47673.0,1,0,0,0,0,1,0,0,0
74,76,MMRRS6YhVRx_iN5-JhMRYg,Han Dynasty,3711 Market St,Philadelphia,PA,19104.0,39.9567105161,-75.1971027811,4.0,783,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,7,9.642857142857142,3.992200116465453,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
75,77,icp_IKE9zIkAqAucyS1vTA,Hakka Beef House,927 Race St,Philadelphia,PA,19107.0,39.9554945,-75.1552563,4.5,33,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11.642857142857142,4.218797719637585,19107.0,60676.0,91522.0,0,0,0,1,1,0,0,1,1
76,78,f8xDi3rajxvIqS73N93Afw,Guavaberry Foods & Drinks ,776 S 4th St,Philadelphia,PA,19147.0,39.938371,-75.1501031,4.0,13,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11.785714285714286,3.769758993443204,19147.0,86147.0,128426.0,0,0,0,1,1,0,0,1,1
77,79,A0F-h3xJm_6gHDKcDQwSrQ,Capogiro Gelato,3925 Walnut St,Philadelphia,PA,19104.0,39.9541715545,-75.2013800841,4.0,252,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,14.928571428571429,3.976629672266792,19104.0,28603.0,46430.0,1,0,0,0,1,0,0,0,0
78,80,SPWyzJPFP2TT7x0BsqaBqQ,Chenango Restaurant & Bar,1031 Germantown Ave,Philadelphia,PA,19123.0,39.9664073,-75.1386733,2.0,10,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10.428571428571429,2.907645534290271,19123.0,77111.0,106137.0,1,0,0,0,0,1,0,1,1
79,81,Knt2mnsG15akKb9cjSiuxw,John's Seafood,1326 W Girard Ave,Philadelphia,PA,19123.0,39.9709958,-75.1581617,3.0,9,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11.014882185523954,3.3384127314333263,19123.0,77111.0,106137.0,1,0,0,0,0,1,0,1,1
80,82,ugSVRAKO6mxvsrElFg8USw,México Lindo,700 Moore St,Philadelphia,PA,19148.0,39.926402,-75.1575374,4.5,73,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,12.0,4.348086124401914,19148.0,60226.0,75581.0,1,0,0,0,0,0,1,0,0
81,83,mpVZG520RL-K1YeQi55ZPg,The Blarney Stone,3929 Sansom St,Philadelphia,PA,19104.0,39.9548253,-75.2009783,3.5,46,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,6,19.0,3.5130582137161084,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
82,84,duf2PORLOL6it1dTGhSnKA,Junes Breakfast,6227 Lancaster Ave,Philadelphia,PA,19151.0,39.9850064107,-75.246888042,2.5,20,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,8.0,2.934808612440192,19151.0,47174.0,63686.0,1,0,0,0,0,1,0,0,0
83,85,bKppmYKQ_-9cpp2yziB-Qw,Lincoln Chicken Pizza And Grill,2614 W Girard Ave,Philadelphia,PA,19130.0,39.9738754,-75.1794242,2.5,20,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13.0,2.934808612440192,19130.0,88858.0,121662.0,1,0,0,0,0,1,0,1,1
84,86,K8b2MQ5Az59-nzvqUfjJEQ,The Farm and Fisherman,1120 Pine St,Philadelphia,PA,19107.0,39.944935,-75.1606759,4.0,234,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,5.0,3.974933438802284,19107.0,60676.0,91522.0,1,0,0,0,0,1,0,1,1
85,89,Zk_GdMMPgEfKUECCxAxvwQ,Pho Nam Giang,427 Franklin Mills Cir,Philadelphia,PA,19154.0,40.0860776,-74.9648083509,4.5,23,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,10.0,4.142797103323419,19154.0,72161.0,90650.0,0,0,0,1,1,0,0,1,0
86,90,PxEiXqMAzzvp8GFlb5EoLg,Grain Exchange,7152 Germantown Ave,Philadelphia,PA,19119.0,40.059508,-75.190838,3.5,239,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,7,12.285714285714286,3.503096809576943,19119.0,73671.0,111458.0,1,0,0,0,0,1,0,1,1
87,91,w0zKpH49tW6Y-b6ZJzKMFw,Chuck's Alibi,7301 Oxford Ave,Philadelphia,PA,19111.0,40.061417,-75.0833451,2.0,76,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,7,6.0,2.242038809144072,19111.0,51567.0,69823.0,1,0,0,0,1,0,0,0,0
88,92,eqNutOMnPqKa9QDAY6KfEw,J'aime French Bakery,212 S 12th St,Philadelphia,PA,19107.0,39.948081,-75.1608093,4.5,310,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,9.714285714285714,4.459208311181995,19107.0,60676.0,91522.0,0,0,0,1,1,0,0,1,1
89,93,sfbg2kxnvKpmlIuCUas5TA,Lucky Wok Restaurant,5431 N 5th St,Philadelphia,PA,19120.0,40.0342865,-75.1307075,2.5,6,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,3.2391746411483253,19120.0,38996.0,53609.0,1,0,0,0,0,1,0,0,0
90,94,8cLbpSZOHnmzxzDNSBGQCA,About BBQ,933 Race Sreet,Philadelphia,PA,19107.0,39.9554168697,-75.1554945434,4.0,14,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,18.0,3.7779818865345183,19107.0,60676.0,91522.0,0,0,0,1,1,0,0,1,1
91,95,CB7nXPd5h_YLzcgfDo2DCg,Mike's Breakfast,"6201 N Front St, Ste 16",Philadelphia,PA,19120.0,40.045729,-75.11891,3.0,15,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,11.014882185523954,3.268396304240224,19120.0,38996.0,53609.0,1,0,0,0,0,1,0,0,0
92,96,7lwe7n-Yc-V9E_HfLAeylg,Pub & Kitchen,1946 Lombard St,Philadelphia,PA,19146.0,39.9456566,-75.1747733,3.5,615,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,7,9.428571428571429,3.5012456165706936,19146.0,77091.0,108126.0,1,0,0,0,0,1,0,1,1
93,97,o4_cgIKWgvJ09TZeSzARmg,Quality Pizza,6438 Rising Sun Ave,Philadelphia,PA,19111.0,40.0509209,-75.094581,3.0,19,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,3.235863418877773,19111.0,51567.0,69823.0,1,0,0,0,0,1,0,0,0
94,98,5m3ND7lNNd6zo-bNQGoXhQ,Three 12 Sport Bar and Lounge,312 Market St,Philadelphia,PA,19106.0,39.9499452,-75.146352,2.5,33,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,7,12.5,2.814542400488649,19106.0,116368.0,162885.0,1,0,0,0,1,0,0,1,1
95,99,IDGg4Ax0iMYBtSKRP0tBbg,Germantown Pizza,1517 N 4th St,Philadelphia,PA,19122.0,39.9742039,-75.1420764,3.0,20,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,11.142857142857142,3.228926259499015,19122.0,44758.0,72780.0,1,0,0,0,0,1,0,0,0
96,100,7J81xJFlMM244_f05k2egw,Hammerheads Bar & Grille,3517 Cottman Ave,Philadelphia,PA,19149.0,40.0374692,-75.0417837,2.5,15,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11.014882185523954,3.009775614585052,19149.0,47196.0,59480.0,1,0,0,0,0,1,0,0,0
97,101,oBhJuukGRqPVvYBfTkhuZA,Square 1682,121 S 17th St,Philadelphia,PA,19103.0,39.9508011,-75.1686108,3.5,385,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,7,7.714285714285714,3.501963641160317,19103.0,79110.0,134268.0,1,0,0,0,1,0,0,1,1
98,103,04UD14gamNjLY0IDYVhHJg,Dmitri's,795 S 3rd St,Philadelphia,PA,19147.0,39.9380132,-75.1481307,4.0,273,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,4.0,3.97833969624727,19147.0,86147.0,128426.0,1,0,0,0,0,1,0,1,1
99,104,7sKfrJmjG6unAQeWdQUe2w,Franzone's Pizzeria & Restaurant,114 Levering St,Philadelphia,PA,19127.0,40.026465,-75.2244958,3.5,110,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,11.571428571428571,3.506318490507794,19127.0,74936.0,104604.0,1,0,0,0,1,0,0,1,1
100,105,14ZGwnDyydXdSBsLXpSUrA,Vientiane Café,4728 Baltimore Ave,Philadelphia,PA,19143.0,39.9483087,-75.2178905,4.0,304,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,8.166666666666666,3.980451235292348,19143.0,37434.0,56396.0,1,0,0,0,0,1,0,0,0
101,106,4NjPz9bJzll1FMIi2bw8HA,Sonam,223 South St,Philadelphia,PA,19176.0,39.9412971,-75.1466064,4.5,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11.014882185523954,3.9253692531724567,0.0,66177.93537346486,95822.35836521038,1,0,0,0,0,1,0,1,1
102,107,AY1SyySRyTnBwBdf7qfGxQ,Citi Market place,1318 Walnut St,Philadelphia,PA,19107.0,39.9489105,-75.1630155,4.5,86,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,13.142857142857142,4.367834928229666,19107.0,60676.0,91522.0,1,0,0,0,0,1,0,1,1
103,108,9XpU6r6ATXSWYfbU7kibaQ,Passero's Coffee Roasters,1601 John F Kennedy Blvd,Philadelphia,PA,19103.0,39.9542012,-75.1674658,4.5,91,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,11.014882185523954,4.374128503075871,19103.0,79110.0,134268.0,1,0,0,0,1,0,0,1,1
104,109,cz0sBSp8G2R2dqE6cccbuw,Wit or Witout Cheesesteaks,7352 Frankford Ave,Philadelphia,PA,19136.0,40.0378039,-75.0387664,2.5,37,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6,11.014882185523954,2.7898724082934607,19136.0,54391.0,68317.0,1,0,0,0,0,1,0,0,0
105,110,Lro-qULT-oa4Oz36p1yTwA,Johnny G's Pizza,7315 Oxford Ave,Philadelphia,PA,19111.0,40.0618893,-75.0832513,3.0,11,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,3.3113397129186604,19111.0,51567.0,69823.0,1,0,0,0,0,1,0,0,0
